,Herkomst,Titel,Tekst,JEROEN_janee,JEROEN_OPM,SUSAN_janee,SUSAN_OPM,VERGELIJKING,CONCLUSIE,EINDOORDEEL_janee,reinfVec,vecNorm
921,manual_annotation_sample_seed1120,GV_DeJager_ReisvandeRazzia_interview_van_Esch_conversation_clipped_150_paragraph_613-619_text,"Bloem brachten we naar de bakker , een hele vrachtwagen met bloem , dat we naar Bar le Duc moesten en daar hebben we die balen bloem naar de bakker nog gebracht . We moesten wel sjouwen ook wel . Ja . Mw. van Esch : Nou , er is , nou ik weet natuurlijk toch wel van veel verhalen af . Maar dat ze zo samen dat beleefd hebben , nee . Want dat heb ik wel gehoord van een kant . Want we hebben een hele poos , zijn we niet met elkaar om gegaan . We aren elkaar kwijtgeraakt gewoon . Mw. van Esch : Daarom is het nou weer nieuw . Ja en waarom of we eigenlijk niet meer bij elkaar kwamen ? Ja , dat is zo gegroeid ... . Mw. van Esch : Ik denk dat het ook door de kinderen was . Door de kinderen en ander werk . En jullie zijn toen uit Delfshaven gegaan . Dat scheelde ook . Ja . Mw. van Esch : Ja , maar ik ben blij dat we elkaar weer gevonden hebben .",nee,,nee,,zelfde,,nee,"[-0.03721675  0.26894599 -0.25794786  0.1887215  -0.38931471  0.5337365
  0.18171249 -0.04428844  0.35681349 -0.20465881  0.21427698  0.46039933
 -0.09462553  0.09005827 -0.22142243 -0.01500111  0.00548367 -0.12307337
 -0.13822488  0.22743884 -0.32909925  0.26656982 -0.13350897 -0.05016515
  0.143738    0.04388731  0.04844067 -0.06171572  0.18244962 -0.01178442
 -0.00981887  0.20774192  0.06865355  0.29029429 -0.1171828   0.0361195
  0.07589128 -0.21760342  0.35474223  0.08711785  0.05100174  0.14292742
  0.26527999 -0.14313915 -0.26973951 -0.34894477  0.20529076  0.35355386
  0.03223255 -0.03452563]",1.5166359466065704
922,manual_annotation_sample_seed1120,GV_Schiedam_gastgezin1_02_conversation_clipped_150_paragraph_438-451_text,"Dat was een gezin met jongens van dezelfde leeftijd . Die zijn nu ook al in de zeventig en daar heeft hij nog contact mee . U kon er niet elke dag naartoe ? Nee , dat ging niet . Wat was het beroep van die vader ? Die vader had een eigen bedrijf . Ik bedoel niet de gastvader van uw broer , maar de vader van het huis waar u verbleef . Volgens mij ... dat heb ik nooit geweten , wat hij nou eigenlijk gedaan heeft . Hij was wel veel weg overdag , maar wat hij nu precies deed ... ik heb geen idee . Geen idee ? Nee , echt geen idee . Hij ging wel overdag weg . Hij ging wel overdag weg , ja . Niet altijd , het zou ook alleen in de weekeinden geweest kunnen zijn . Ik ben er natuurlijk een hele tijd geweest een half jaar maar wat hij precies deed ... nee , nee .",nee,,nee,,zelfde,,nee,"[ 0.46745607  0.29303192 -0.06711685 -0.09693014  0.04380257  0.17670543
  0.05546231 -0.08297675  0.21923989 -0.174276    0.06541415  0.24691915
 -0.30845724  0.08848412  0.06994603  0.18987794  0.29883368  0.00878767
  0.23615736 -0.07804014 -0.25096971  0.03639199 -0.1224909   0.17390256
  0.02495136  0.35323747  0.16124915  0.19289517  0.0447646   0.00693855
 -0.17818596 -0.1421667   0.3935367   0.03768438 -0.10961207  0.04860133
  0.25512765  0.35208724  0.21630682  0.13317381  0.07282831 -0.00923167
  0.08932421 -0.34519847 -0.08182    -0.31783502  0.0378563   0.45616461
 -0.25950743 -0.29314576]",1.4763816489561736
923,manual_annotation_sample_seed1120,GV_GAR_bombardement_02_conversation_clipped_150_paragraph_769-777_text,"Dus die is toen bij de slager in huis gekomen . Daar was wel wat om te doen natuurlijk hË . Hoe reageerde de dominee daarop ? Nou de dominee was een ontzettend slappe man . Die ze vrouw was maar een rotzooi , hij ging wel in zijn kamer zitten studeren altijd , het was een aardige man hoor , maar ik bedoel er zat geen geest in hË . En die vrouw die maakte de dienst uit . Die ging niet bij de slager uw zus weer terughalen ? Niet , dat heeft ze niet gedaan hoor , dat heeft ze niet gedaan.IV : Weet u nog waar dat was , waar zij uiteindelijk terecht is gekomen ? Ja maar ik wil geen namen noemen , ik wil niet achteraf nog natrappen dat doe ik niet . Nee maar ik bedoel bij de slager , want daar is toch",nee,,nee,,zelfde,,nee,"[ 5.18092901e-01  3.22754934e-01  3.34866159e-02  2.30967104e-02
  3.48268166e-01 -4.83065359e-02  2.63355836e-01 -6.11367915e-02
  5.24248648e-02  7.50791952e-02  4.10939351e-01  2.57637471e-01
 -3.79463378e-02  4.62778215e-03 -4.71744046e-04  1.66292712e-01
  4.69842404e-01 -2.65905365e-01  5.01122908e-03 -1.11465257e-01
 -3.79333377e-01 -8.48451257e-02  1.48776635e-02  2.26926647e-01
  3.66107762e-01  2.78566211e-01 -1.24675136e-01  1.72196493e-01
  1.25220560e-01 -7.37610869e-02 -3.03172521e-04 -2.91314293e-02
  3.92961994e-01 -3.74862269e-01 -1.92924283e-01 -5.79697564e-02
 -1.60190938e-02  1.80269428e-01  3.09914378e-02  1.84677597e-02
 -1.08579580e-01  1.75748952e-01 -5.06580970e-03 -3.91701255e-02
  1.10296827e-01 -3.32794234e-01 -7.85980653e-03  2.95283973e-01
 -3.02312449e-01 -4.98159558e-01]",1.6102078433161457
924,manual_annotation_sample_seed1120,GV_Cultuur_en_Co_Verzetsvrouwen_04a_conversation_clipped_150_paragraph_242-245_text,"He . En bij de joodse wetten is dat ook heel erg , als je die goed leest , dan zijn die ook heel goed in praktijk te brengen natuurlijk , als je , daar staan zelfs dingen in die tegen , zo vat ik dat dan op , en ook veel christen-socialisten natuurlijk , en dat als je een , dat staat in de bijbel en de wetten , dat een arbeider niet de volgende dag , het staat er op bijbelse wijze natuurlijk , niet de volgende morgen moet komen om zijn loon te halen , nee , als hij gewerkt heeft moet hij dat in zijn handen krijgen . Dat soort dingen , die kon je er allemaal uit halen . En aangezien wij , ik altijd een lezer ben geweest , heb ik de hele bijbel , niet dat dat altijd geschikte lectuur was , maar dat mocht in ieder geval , heb ik die vaak gelezen .",nee,,nee,,zelfde,,nee,"[-0.06092695  0.08875592 -0.30514145  0.05180543  0.31567034 -0.23747601
  0.1577574   0.10780398  0.23503286  0.23496864  0.04477711 -0.41223587
  0.0747435  -0.10829923 -0.07675754 -0.14865664  0.02415525  0.20407037
  0.15785857 -0.02849176 -0.33614977  0.14628098 -0.24221388  0.38160834
  0.4579484   0.64088321  0.00398227 -0.35436216 -0.33318198 -0.34473288
  0.15477768 -0.2738914   0.0063677   0.04678194  0.18553239 -0.24794336
  0.03452018  0.29554118  0.30804981 -0.02048933 -0.44372265 -0.37967004
  0.28843223 -0.0279307  -0.19222162 -0.18283924  0.3603075   0.27699703
  0.07658678 -0.10935665]",1.7637704209734997
925,manual_annotation_sample_seed1120,GV_Nijkerk_Vluchtelingen_04_conversation_clipped_150_paragraph_641-651_text,"Hadden zij daar .. ( geruis aan de microfoon ) Hadden zij daar bevoegdheid toe ? Ja , tuurlijk hadden zij .. zij hadden alle bevoegdheid . Ja , en een stukje .. Zij hadden de bevoegdheid van de Ortskommandant en noem het maar op , dus eh .. je kunt niet noemen over hij heeft wel bevoegdheid of niet . Degene die dus de bezetter was en degene die zijn aanhanger was , dat waren dus degene die de bevoegdheid hadden . En de anderen waren angstig . Maar zij waren officieel aangesteld ? Want NSB is een politieke partij . Ja . Als NSB ' er bijvoorbeeld of als eh .. eh .. aan eh .. vrijwilliger geworden bij eh .. Duitse instanties , eh .. landwacht en zo voort , landwacht en , en , en zelfs SS . Maar eh .. ja , die hadden het voor het zeggen en anders niemand .",nee,,nee,,zelfde,,nee,"[ 0.21264189  0.26908807 -0.08164304  0.14587735  0.06608     0.03768379
 -0.00984627 -0.09751657 -0.05074378 -0.22471402 -0.03365539  0.03575382
 -0.17303874 -0.15793407  0.31040595  0.11963865  0.14516082 -0.00282606
  0.49151815  0.06907074 -0.09382084 -0.15057816 -0.19012539  0.17056416
  0.25171976  0.53990847  0.3168662   0.11237333 -0.24067096  0.07238105
 -0.03540744 -0.33256845  0.52618611 -0.08027934 -0.00396472  0.20191839
  0.3150025   0.05311935  0.20458777  0.10707271 -0.06853606 -0.18460657
  0.07118297 -0.06904985 -0.32272671 -0.34466034 -0.00206375  0.76465297
 -0.01016458 -0.27871025]",1.6740892413611188
926,manual_annotation_sample_seed1120,GV_Schiedam_gastgezin2_02_conversation_clipped_150_paragraph_446-448_text,"En toen wou iemand naar buiten gaan , van die grote mensen , en toen zei een andere grote meneer , een volwassene zal ik maar zeggen : ' Kees , niet naar buiten gaan , want nou zijn de Moffen op z' n felst ' . Dus er was al iets met een ondertekening van een of ander en dan waren de Moffen natuurlijk beledigd dat ze verloren hadden of iets dergelijks en dan werden ze ... dan gingen ze zich te buiten aan de mensen die dan naar buiten ... , die werden dan alsnog doodgeschoten of meegenomen . Dat zijn dingen die staan in mijn geheugen gegrift . En toen we dan allemaal , zeg ik , van dat Wilhelmus ... nou , ik weet dat bij die volwassen mensen de tranen over de ... ik was er verwonderd over en ik dacht ' het moet toch wel heel iets wezen , heel iets ... ja , iets wat ? ' Toen die meneer dan zei",ja,,ja,,zelfde,,ja,"[ 0.17548508  0.04273685  0.04174057 -0.16434579  0.18288577 -0.005669
 -0.08642688 -0.20056789  0.375351    0.00442493 -0.10310894  0.31185441
 -0.01651967 -0.18741708  0.44357567 -0.03034751  0.06276859 -0.13645075
 -0.20607551  0.01765706 -0.12444421 -0.07711396 -0.19026837 -0.14080662
  0.05643991 -0.0417341  -0.3651948  -0.22376767 -0.0770574  -0.24639666
 -0.21358255 -0.24009864  0.29073066 -0.17235088  0.03309654 -0.13809573
  0.13521961 -0.03590323  0.30237958  0.26655442 -0.0411922   0.25727271
 -0.16666707 -0.05963664  0.00868715 -0.10341044  0.19333027  0.21974121
 -0.39930934 -0.05058964]",1.3414965098441551
927,manual_annotation_sample_seed1120,GV_NIOD_Buchenwald_34_clipped_150_paragraph_1194-1211_text,"Kan me nog herinneren . Om weer op te sterk enzovoort . Nou ja , het is eigenlijk het einde van het heel lollig verhaal van mij . U bent een hele poos in het ziekenhuis . Ja daar ben ik toch wel een aantal weken aantal weken heb ik daar moeten blijven . Had u nog contact met uw familie in Nederland . Nee echt niet . Niets . Ik heb in de boeg over brief gehad . Zelfs in toen ik op commando willen zat heb ik ook nog een brief ontvangen . Met daarna niet . Nee maar die brief heb ik ben ik natuurlijk kwijt . He . Die heb ik zelf niet kunnen . Ik had graag nummer gehad in de kraag gaan de pet gehad . Maar dat lukte natuurlijk nooit . HË . Dus Bente aantal weken toch in dat ziekenhuis leven ja aardster .",nee,,nee,,zelfde,,nee,"[ 0.48711841  0.13810192  0.10698073 -0.08771672  0.16788237  0.27555142
  0.21827924 -0.03767482  0.04164249 -0.2593286   0.02102286  0.05291725
 -0.00099589  0.08534679 -0.05180541 -0.01681404  0.31924461  0.14997575
  0.68604371  0.01228028 -0.08793027 -0.11748348  0.11735167  0.32748093
 -0.17304701  0.18504974  0.48052913  0.4299866  -0.15925818  0.14944098
  0.10242977 -0.35185519  0.17249364 -0.14702918 -0.01170823 -0.04751559
  0.22551138 -0.18496284 -0.21028721 -0.23846715  0.04292059  0.16245172
 -0.01956493 -0.06383833 -0.01016696 -0.40431486  0.05673467  0.37614563
 -0.00914801  0.05091254]",1.579385736626085
928,manual_annotation_sample_seed1120,GV_CaleidoscoopFilm_ingekwartierd_01_conversation_clipped_150_paragraph_51-61_text,"Ja Het is nou eenmaal zo. Ja , dat hoor je ook wel veel he , dat dat zo ... Ja , daarom , je hoort zoveel gekke dingen , dus ik heb er nou geen moeite meer mee . En nou wat betreft de oorlog , en de bezetting . Weet u nog hoe dat ging ? Wat is uw eerste herinnering aan ... Nou de eerste herinnering is natuurlijk , Schoonhoven was een garnizoensplaats , dus toen kwam in ' 38 de mobilisatie . Nou en toen werd het dorp , nee het is een stad , kreeg ineens het dubbele aantal inwoners want toen werden daar al die militairen gemobiliseerd . Nederlanders natuurlijk dan . En er was een grote kazerne , is er trouwens nog , die dient nu als klokkenmuseum , en nou ja , toen waren er veel militairen in de stad . En dat was voor de meeste mensen wel goed natuurlijk , want er werd wat geld uitgegeven .",nee,,nee,,zelfde,,nee,"[ 0.3578168   0.17473111 -0.46150115  0.05066492  0.14692343  0.19948061
  0.19494056 -0.17128323  0.06617453  0.03711917 -0.15660506  0.31181376
 -0.34293689  0.19966439  0.17449576 -0.07424509  0.39218295 -0.0197469
  0.36438094 -0.20775361 -0.10224073 -0.16956978 -0.34758478 -0.11403746
  0.22947104  0.26001656  0.1414502   0.01821417 -0.26866466 -0.18672456
 -0.23155376  0.04284619  0.22980586  0.06061369 -0.00179068  0.10740105
  0.19812179  0.38006125  0.2275251   0.07475901  0.04008329  0.12752755
  0.05704168 -0.0941764  -0.11577618 -0.22189762  0.34413229  0.16029138
 -0.19861265 -0.1172427 ]",1.493005995962985
929,manual_annotation_sample_seed1120,GV_DeJager_ReisvandeRazzia_interview_Snel_conversation_clipped_150_paragraph_153-158_text,"En dan begint er iets te dagen dat er in een trein van Enschede dus naar Rotterdam zeg maar iets gezeten hebt met een man met ganzen ja . Maar het fijne weet je er echt niet meer van . Het is natuurlijk al heel lang geleden . Ja , en dat weet ik ook wel ... , daar weet ik ook niks van , in dat Enschede zijn we natuurlijk bij die Ondergrondse ook geweest voor ontsmetting e.d. En ook weer voor een puist in mijn nek eigenlijk , dat je zegt van "" dat is nog ... "" . En van ja , dat kan ik me ook nog wel herinneren weer , nou je er weer aan denkt aan dat vluchten , eh een riempje met een .. , met een koffertje en dat koffertje , dat heeft met lopen werd dat zo gescheurd daar . Dat kan je , dat is nog te zien , precies op dat bot eigenlijk .",nee,,nee,,zelfde,,nee,"[ 0.13861303  0.19549597 -0.20605578 -0.06170668  0.01551335  0.05518251
  0.11056944 -0.14475381  0.25197081 -0.08070461  0.00912618  0.1030809
  0.00769615 -0.2083198   0.09215015 -0.08866347  0.30036536 -0.01973135
  0.3226043  -0.0942609  -0.35612342 -0.1740192  -0.03653548 -0.02095171
  0.20431248  0.30185179  0.05888835 -0.00721664  0.08043114  0.2758044
 -0.10281017 -0.13712471  0.31436114 -0.02610669  0.10862393  0.21832599
  0.21412462  0.13615112 -0.04834468  0.33227548  0.01924888  0.03611888
  0.16305416  0.00217627 -0.21845277 -0.47208816  0.04619448  0.53253561
 -0.10220934 -0.15397129]",1.358771020523856
930,manual_annotation_sample_seed1120,GV_CaleidoscoopFilm_Bakkum_05a_conversation_clipped_150_paragraph_458-470_text,"OkÈ Die stond nog niet . En aan dat radartoestel .. daar was aan iedere zijde , dus ik zat links de bovenste en rechts was voor kort. ( ?? ) En daar hadden we twee kleppen aan dat toestel . En dan kon ik eruit kijken en dan kon ik zien waar die broers van mijn vrouw op het land waren . Begrijpt u wel ? We waren alleen afgesloten door prikkeldraad . Er was nog geen muur . Niks hoor Jullie zaten daar bij die radarinstallatie . Twee posten , prikkeldraad eromheen . En jullie zaten daar de hele dag of jullie moesten dan vier uur opletten Ja . Die muur was er toen nog niet En terwijl jullie zaten op te letten zag u die twee broers van u vrouw , die twee jongens Heeren , zag u daar Ja , ja . Op de zanderij Ja Dat noemen ze de zanderij hË",nee,,nee,,zelfde,,nee,"[ 0.27631302  0.00460665  0.31391668 -0.29718575  0.05536374  0.09334576
 -0.17848758 -0.08372253 -0.03684726 -0.26793742 -0.01331235  0.29381993
 -0.05946956 -0.11678596 -0.00283083  0.188335    0.14402889 -0.38830933
 -0.29191984 -0.16328078  0.02903709  0.1222222  -0.20771029  0.11328312
 -0.25699954  0.39401627  0.14602011  0.06357688  0.12452834 -0.37376045
 -0.05255387 -0.19218543 -0.028758   -0.05326771  0.09122354  0.1201121
 -0.06577767  0.28421177  0.34333149  0.22603872  0.00062208  0.37607387
 -0.10289172  0.1159123  -0.09148194 -0.16405357  0.25519978 -0.16815113
 -0.01186195 -0.49739698]",1.4646107105357553
931,manual_annotation_sample_seed1120,GV_Lumen_verzetsgroep_MRC_02_conversation_clipped_150_paragraph_331-342_text,"Hoe kwam je met hem in contact ? Dat weet ik niet . Ik weet alleen dat-ie heel goed werk gedaan heeft , want na de oorlog is-ie burgermeester van Egmond geworden . Dat weet ik . Na de oorlog ben ik naar Leiden gegaan , heb ik gestudeerd , dus wat er verder allemaal in Alkmaar gebeurde . Ik kwam vooral de weekenden thuis . Die mensen zijn ook weer uit mijn kennissenkring , of hoe heet het , geen contacten meer . Sommigen , heb ik achteraf spijt van . Die mensen , waar dat waren alleraardigste mensen , daar had ik heel prettig contact , daar ben ik achteraan , na de oorlog . En de familie Heeringa ( ? ) in Stompetoren .. ( beeld springt verder , midden in een zin ) Te maken . Er was ÈÈn , Frits Konijn ( ? ) , en die woonde een eind verder , en die was katholiek , van het katholiek lyceum .",nee,,nee,,zelfde,,nee,"[ 4.72543947e-02 -4.58439887e-02 -3.35576683e-01  1.62864812e-01
  8.79097544e-02  1.70557722e-01  3.81270777e-02  1.02281716e-01
  1.03104631e-02  7.60252476e-02  1.61294140e-01  4.17803913e-01
 -1.86945774e-01 -1.86237454e-01  2.02917092e-01  2.39118025e-01
  3.40244174e-01  1.33970290e-01  3.18080768e-01  3.05795327e-01
 -2.50921562e-01 -2.98311282e-02 -1.99143231e-01  4.75909803e-02
  1.52461022e-01  1.97806239e-01  3.20589781e-01  4.97443855e-01
  2.87690833e-02  2.74563938e-01 -1.85017347e-01  4.07619327e-02
 -1.05898594e-04  1.48358929e-04  2.33127579e-01 -1.51727974e-01
  1.42279319e-01  2.56769285e-01  3.38085536e-02 -2.17962889e-02
 -3.32598090e-01  2.29998976e-02  2.09732533e-01 -6.43159896e-02
 -4.22963593e-02 -6.48080483e-02  1.31742701e-01  1.67311035e-01
 -3.08905626e-02 -3.02636340e-01]",1.4120378534745266
932,manual_annotation_sample_seed1120,GV_Overloon_Venray_02_conversation_clipped_150_paragraph_97-103_text,"Hij had in de Spurkt een stuk of 4 koeien lopen , Maanen , en toen kwam hij vragen of ik met hem die stuk of 4 maanen wou halen , en toen zijn we ze ' s avonds gaan slachten . E die hebben we gehaald , toen zijn we uit gegaan , Maar onderweg , toen we daar heen gingen , op de Boschhuis , daar stond zo' n nevenwerper . En die stond op Overloon , en die schoot zo' n , zo' n stuk of zes gloeiende ballen kwamen eruit , en langzaam werden die zwart . Die gingen met zo' n boog naar Overloon . En toen wij naar de Spurkt gingen moesten wij soms de graven induiken , in de sloot , omdat die over ons heen kwamen . En toen wij ermee terug kwamen toen zaten daar , net tussen Inalfa is dat nou en die garage , daar was een middenweg naar de Spurkt hË . En daar in het bos stonden ook 4 Duitse kanonnen .",ja,,nee,,ANDERS,,ja,"[ 0.20768863  0.28758308 -0.26165235 -0.10924853  0.22628415 -0.20594495
  0.1706785  -0.13426078  0.25308838 -0.3665002  -0.35009642  0.09954298
 -0.04083649  0.04837081  0.58318332  0.44317615 -0.12710996  0.03660707
  0.07303384 -0.05703409 -0.36959809 -0.3968619  -0.27646047 -0.12301952
  0.10050153  0.68241251 -0.40899903 -0.23710842 -0.24096105 -0.03126222
 -0.15988741 -0.06327641  0.55261543  0.1568431  -0.13930433 -0.08424849
 -0.00414362  0.50141498  0.49623287  0.20395813 -0.26625557  0.18356555
  0.24861286 -0.03943356 -0.83147228 -0.0068108   0.10097174  0.24521829
  0.10534126  0.00930699]",2.062679360597356
933,manual_annotation_sample_seed1120,GV_ArtEsteem_Indischverzet_01_conversation_clipped_150_paragraph_222-235_text,"Mhhh ( glimlacht ) gaat wel . U komt bij dat 320ste squadron , wat was uw functie ? Telegrafist-schutter . En moest u daar ook , daar moest u weer een opleiding voor volgen ? Jazeker ! Ja , tuurlijk . Wanneer mocht u voor het eerst , na uw aankomst in Engeland , vliegen of ten minste op een missie naar vijandelijk gebied ? Drie - vierenveertig . Kunt u dat nog herinneren , de eerste vlucht ? Ja , operationele vlucht , geen ' SOS rescue ' hË ? 'SOS rescue ' was bij de Noorse kust . Is ook link hoor . Dat waren reddingsvluchten ? Ja ! Maar wij vlogen hier , Pas de Calais . Heb je die V1-lanceer eh stations . Die bombardeerden wij . Ja . Als u , zeker in die tijd , met een vliegtuig onderweg was naar de kust van",ja,,nee,,ANDERS,,ja,"[-0.06440929  0.04166619  0.17490389 -0.19298822  0.05454525  0.18572713
 -0.09431254 -0.19205745 -0.204225   -0.32232529 -0.20308182  0.20560931
 -0.2949203   0.30691715  0.18056988  0.02452189  0.31425209  0.12886438
  0.56016234  0.27735825  0.18640342 -0.25801845 -0.12772411 -0.04518196
 -0.19272439  0.41967852  0.27104577 -0.13249312 -0.06779972  0.16088173
 -0.11615947  0.10083656  0.21530698 -0.02130102  0.42286679  0.33599305
  0.31843059  0.1314164   0.16013669  0.1281266  -0.22305989  0.13241454
  0.05213925 -0.07182918  0.07357598 -0.46601664  0.05657605  0.14002565
 -0.14917266  0.11635616]",1.5621298143059479
934,manual_annotation_sample_seed1120,GV_Amigonan_Aruba_01_clipped_150_paragraph_279-284_text,"Ook in vergelijking met met de andere troepen ? Ook die van de Amerikanen ? Over de Amerikanen hoef je al helemaal niet te beginnen . Amerikanen die liepen om te lopen ... Ik bedoel dat was ... Wie , wie ik wel van genoot , ik bedoel , dat waren de Schotten . En de Engelsen , die hadden echt exercitie kracht . De Amerikanen ware eh ... die liepen om te lopen . Op een gegeven moment werden de Amerikanen vervangen door de Portorikeinen . Ja . Kunt u zich dat nog herinneren , en waarom , de reden hiervoor ? ( ... ) Nou , dat was allemaal , dat had allemaal met ... met ... met de Lago te maken hË . Met de bewaking van de Lago . In in het begin was de bewaking van de Lago in handen van de Amerikanen . Daarna natuurlijk automatisch ging het over naar eh ... de Portorikeinen . Dat duurde niet zo lang , maar na de Portorikeinen viel het onder ons . Dus toen had de Schutterij de verantwoordelijkheid voor de bewaking van de ... van de Lago .",nee,,nee,,zelfde,,nee,"[ 0.40067749  0.3675696  -0.01951716 -0.17524224 -0.30441749  0.10112965
  0.21942272 -0.409656   -0.12099408  0.25590807 -0.44185531  0.25354274
 -0.28360458  0.18070887  0.13707136 -0.09982848  0.37417945  0.03921304
  0.51024413 -0.26353365  0.13581762  0.03337442 -0.08014991  0.08526042
 -0.17295225  0.39080541 -0.18300489 -0.1302005  -0.00346942  0.07788689
 -0.02746659  0.0146953   0.23779153 -0.23685084 -0.06751929  0.24498231
  0.32575943 -0.02942464  0.03646148  0.2595242   0.11924341 -0.27019805
  0.32392952 -0.28485847  0.01692546 -0.42367519  0.54046941  0.17464492
  0.10150355  0.04731795]",1.7357849324184245
935,manual_annotation_sample_seed1120,GV_VU_gereformeerden_10_conversation_clipped_150_paragraph_347-350_text,"U bent niet als dominee door het leven gegaan ? nee . Nee het is zo dat ik ehm , ik moest dus afstuderen hË ? En ehm , al doende en preken makend , kwam ik tot de ontdekking , ehm ... Dat gaat niet goed . In die zin , dat preken maken voor mij veel te veel tijd kostte. u nam het heel serieus. ik be - ja . Ik ben in zekere zin een perfectionist , ehm ... Dus ik zag het al voor me : nou zul je straks klaar zijn en dan word je in een gemeente geroepen , dan moet je elke week twee preken maken , je moet catechisatie geven , je moet de kerkenraadsvergadering houden , je moet je ziekenbezoek doen , je hebt allerlei andere bijzondere dingen die nog moeten gebeuren ... zware baan. dat wordt niks. het is een zware baan. zware baan. ja het is een zware baan. en ... Ja , zeiden want ik sprak daar natuurlijk weleens over met mensen zeiden ze tegen me : "" je krijgt ervaring , je krijgt routine . "" Dat is natuurlijk in zekere zin waar , hoewel je met routine erg moet oppassen .",nee,,nee,,zelfde,,nee,"[ 0.41869541  0.17279547  0.11275129 -0.23579892  0.39378597 -0.21735767
 -0.14254545  0.30436862  0.14755888  0.1820778  -0.05335344 -0.18732206
 -0.17322347  0.19643626  0.32458611  0.16525447  0.43956821  0.35963944
  0.26652421 -0.29726906 -0.34038188  0.08538489 -0.28278068  0.33111049
  0.04905435  0.47338831  0.09106014 -0.03578109 -0.3818004   0.07781959
 -0.4810676  -0.04911589  0.71665812 -0.34323856  0.15814747  0.12193173
  0.3681584   0.51071036  0.46905395  0.12967219 -0.3199522   0.0577932
  0.40652423 -0.35293584 -0.20199294 -0.35452446  0.41300273  0.55847561
 -0.37190954 -0.0067622 ]",2.1878435878284064
936,manual_annotation_sample_seed1120,GV_Kindermonument_Gaaspstraat_11_conversation_clipped_150_paragraph_228-231_text,"En eh , dat ik het van me af schrijf . En u bent zelf marktkoopman geworden ? Ik ben zelf , na mijn diensttijd , ben ik ook op de markt gaan staan , op de Albert Cuyp , maar dat heb ik eh tot 1970 , had ik een vaste plaats , maar die heb ik opgezegd , ik had eh , ik kon er niet tegen , tegen die wind en , en ik voelde me daar niet happy ehh , toen wil , ik wilde eigenlijk een winkel hebben en dat ik niet iedere dag in moest pakken en met de wind dat je er bovenop moet duiken , enzovoort , enzovoort en dan was er weer regen en dan weer kou en al die dingen meer en eh , nee , toen ben ik er mee gestopt . Mijn broer wel , mijn broer eh st .. , is nu eindelijk een beetje minder gaan doen , maar die eh heeft nog steeds z' n plaats op de markt .",nee,,nee,,zelfde,,nee,"[ 0.38786155 -0.14150821  0.00840503 -0.19313415  0.42455703  0.22268412
  0.1887864  -0.19007832  0.27558425  0.31229603  0.22181272  0.19457
  0.12697714  0.48773496  0.23747583  0.04691079  0.14864026  0.53069261
 -0.09007151  0.10033436  0.0158049   0.2633325   0.41559288  0.02916783
  0.02490746  0.13049162  0.09129756 -0.02004359  0.00357845  0.10966539
  0.04114127 -0.10375291  0.29460105  0.11219185 -0.03547258 -0.24693473
  0.11099362  0.17425638 -0.11730949 -0.03773028  0.02822857  0.14010189
  0.14556907 -0.33868508 -0.06111151 -0.27685072 -0.16641607  0.32999501
 -0.25388539 -0.21280645]",1.54953261150861
937,manual_annotation_sample_seed1120,GV_CaleidoscoopFilm_ingekwartierd_01_conversation_clipped_150_paragraph_1116-1121_text,"We hebben het wel zien branden , je kon bij ons Rotterdam zien branden hoor . Dat was ontzettend , ja . Is het nou een belangrijke periode in uw leven geweest ? Nee , nee vind ik niet , nee . Nee ik vind dat niet zo belangrijk . Ik vind echt heel belangrijk ik heb een leuk leven , nog , maar om nou te zeggen dat ik nou een hele belangrijke periode in mijn leven gehad heb , dat ik zeg , zou dat springt eruit , nee , het is veel kalmpjes weggekabbeld allemaal hoor , vind ik , dat is . En ik bemoei me nog niet met politiek , ik zit me wel eens te ergeren maar ja omdat je nu meer leest , dat wel in de krant maar echt met politiek bemoeien , nee , dat doe ik ook niet . En gaat u naar herdenkingen van de oorlog , of ?",ja,,nee,,ANDERS,,ja,"[ 0.38264105  0.21205549 -0.32232484 -0.05577462  0.01179935  0.0159848
  0.06811682 -0.31775998  0.31505987  0.01771415  0.1102092   0.08071066
 -0.24587016 -0.00319741  0.07817136 -0.10662617  0.24404547  0.1017401
  0.05478333 -0.12598378 -0.22761591 -0.02404039 -0.13541668  0.34945762
  0.18426324  0.42755568  0.22833056 -0.18464519 -0.13324171 -0.10897257
 -0.15417539  0.03867682  0.52870804 -0.13318044  0.06656516 -0.03732553
  0.14984732  0.24076145  0.23982414  0.27098599 -0.32018304 -0.02787914
  0.23195117 -0.10582355 -0.46181399 -0.44099854  0.20128408  0.52032447
 -0.3612009  -0.30816497]",1.6933020488921189
